ID,depth,table,price,x,y,z,quality
18205,61.9,59,7389,6.44,6.38,3.97,FVS1_1.02_Premium
39572,61.9,59,1081,4.84,4.88,3.01,FVS1_0.44_Premium
40671,61.9,59,1155,4.88,4.84,3.01,FVS1_0.44_Premium
38873,61.9,59,1050,4.7,4.67,2.9,FVS1_0.4_Premium
37355,61.9,59,982,4.67,4.7,2.9,FVS1_0.4_Premium
13754,61.9,59,5606,6.38,6.34,3.94,FVS2_1_Premium
44055,61.9,59,1550,5.11,5.14,3.17,FVS2_0.52_Very Good
30981,61.9,59,746,4.57,4.61,2.84,FVS2_0.37_Premium
53512,61.9,59,2686,5.75,5.72,3.55,FVS2_0.71_Premium
38433,61.9,59,1026,4.66,4.61,2.87,FVS2_0.38_Premium
13364,61.9,59,419,3.98,4,2.47,FVS2_0.24_Very Good
32570,61.9,59,800,4.61,4.66,2.87,FVS2_0.38_Very Good
25523,61.9,59,14334,7.31,7.39,4.55,FVS2_1.51_Premium
16618,61.9,59,6640,6.41,6.36,3.95,FVS2_1_Premium
16298,61.9,59,6521,6.36,6.41,3.95,FVS2_1_Premium
25605,61.9,59,14465,7.39,7.31,4.55,FVS2_1.51_Premium
13345,61.9,59,5505,6.34,6.38,3.94,FVS2_1_Very Good
36852,61.9,59,957,4.61,4.57,2.84,FVS2_0.37_Premium
36091,61.9,59,926,4.34,4.39,2.7,FVVS1_0.32_Very Good
40036,61.9,59,1111,4.71,4.75,2.93,FVVS1_0.4_Very Good
2080,61.9,59,3109,5.67,5.6,3.49,FVVS1_0.7_Premium
37582,61.9,59,990,4.39,4.34,2.7,FVVS1_0.32_Premium
3658,61.9,59,3442,5.72,5.84,3.58,FVVS2_0.73_Very Good
47311,61.9,59,530,3.94,3.97,2.45,FVVS2_0.23_Very Good
48905,61.9,59,2041,5.07,5.11,3.15,FVVS2_0.5_Very Good
31751,61.9,59,772,4.82,4.87,3,GSI1_0.44_Premium
41481,61.9,59,1232,5.08,5.13,3.16,GSI1_0.52_Very Good
37625,61.9,59,990,4.87,4.82,3,GSI1_0.44_Premium
6247,61.9,59,4008,6.16,6.19,3.82,GSI1_0.9_Ideal
4658,61.9,59,3669,6.18,6.13,3.81,GSI1_0.9_Premium
42709,61.9,59,1340,5.28,5.31,3.28,GSI1_0.57_Very Good
26088,61.9,59,15322,8.14,8.09,5.02,GSI1_2.03_Premium
50162,61.9,59,2218,5.67,5.71,3.52,GSI2_0.72_Very Good
51576,61.9,59,2391,5.88,5.84,3.63,GSI2_0.77_Premium
8000,61.9,59,4327,6.46,6.39,3.98,GSI2_1.01_Premium
14713,61.9,59,605,4.28,4.32,2.66,GVS1_0.3_Premium
25160,61.9,59,13733,7.37,7.34,4.55,GVS1_1.54_Premium
31894,61.9,59,776,4.32,4.3,2.67,GVS1_0.3_Premium
15041,61.9,59,605,4.3,4.32,2.67,GVS1_0.3_Premium
44535,61.9,59,1603,5.06,5.08,3.14,GVS1_0.5_Very Good
34170,61.9,59,854,4.45,4.43,2.75,GVS1_0.33_Premium
33640,61.9,59,833,4.63,4.67,2.88,GVS1_0.38_Premium
25086,61.9,59,13609,7.34,7.37,4.55,GVS1_1.54_Premium
28337,61.9,59,666,4.43,4.45,2.75,GVS1_0.33_Premium
31908,61.9,59,776,4.32,4.28,2.66,GVS1_0.3_Premium
39269,61.9,59,1069,4.67,4.63,2.88,GVS1_0.38_Premium
14416,61.9,59,5821,6.56,6.52,4.05,GVS2_1.05_Premium
14520,61.9,59,5864,6.38,6.34,3.94,GVS2_1.01_Premium
39140,61.9,59,1061,4.77,4.73,2.94,GVS2_0.41_Premium
14198,61.9,59,5759,6.34,6.38,3.94,GVS2_1.01_Very Good
43364,61.9,59,1408,5.12,5.16,3.18,GVS2_0.52_Very Good
33353,61.9,59,827,4.73,4.77,2.94,GVS2_0.41_Premium
7057,61.9,59,579,4.4,4.46,2.74,GVS2_0.33_Premium
31725,61.9,59,772,4.67,4.7,2.9,GVS2_0.4_Very Good
30874,61.9,59,743,4.46,4.4,2.74,GVS2_0.33_Premium
32338,61.9,59,789,4.28,4.31,2.66,GVVS1_0.3_Very Good
38132,61.9,59,1013,4.31,4.28,2.66,GVVS1_0.3_Premium
34523,61.9,59,868,4.38,4.41,2.72,GVVS1_0.33_Premium
40103,61.9,59,1114,4.41,4.38,2.72,GVVS1_0.33_Premium
28931,61.9,59,684,4.25,4.28,2.64,GVVS2_0.3_Premium
34864,61.9,59,878,4.28,4.25,2.64,GVVS2_0.3_Premium
18998,61.9,59,7821,6.41,6.45,3.98,GVVS2_1.01_Premium
19224,61.9,59,7964,6.45,6.41,3.98,GVVS2_1.01_Premium
22945,61.9,59,10990,7.46,7.4,4.6,HSI1_1.56_Premium
11523,61.9,59,5026,6.4,6.43,3.97,HSI1_1.01_Very Good
11811,61.9,59,5091,6.73,6.74,4.17,HSI1_1.16_Premium
30950,61.9,59,449,4.38,4.41,2.72,HSI1_0.32_Very Good
42010,61.9,59,1265,5.43,5.34,3.33,HSI1_0.59_Premium
47727,61.9,59,1889,5.67,5.74,3.53,HSI1_0.7_Premium
12617,61.9,59,5291,6.66,6.52,4.08,HSI1_1.12_Premium
43151,61.9,59,1389,5.33,5.36,3.31,HSI1_0.58_Ideal
7215,61.9,59,4191,6.35,6.32,3.92,HSI1_1.01_Premium
4312,61.9,59,3595,6.17,6.21,3.83,HSI1_0.9_Very Good
6366,61.9,59,576,4.41,4.38,2.72,HSI1_0.32_Premium
23621,61.9,59,11646,8.13,7.97,4.98,HSI2_2.01_Premium
21794,61.9,59,9864,7.59,7.67,4.72,HSI2_1.7_Ideal
5252,61.9,59,3790,6.42,6.37,3.96,HSI2_1.01_Premium
11275,61.9,59,4973,6.6,6.56,4.07,HSI2_1.11_Premium
15735,61.9,59,6294,6.44,6.49,4,HVS1_1.03_Very Good
19099,61.9,59,7864,6.83,6.75,4.2,HVS1_1.19_Premium
23654,61.9,59,11696,7.29,7.34,4.53,HVS2_1.51_Ideal
23731,61.9,59,11769,7.33,7.31,4.53,HVS2_1.54_Premium
7293,61.9,59,4201,6.18,6.23,3.84,HVS2_0.91_Premium
6868,61.9,59,4128,6.23,6.18,3.84,HVS2_0.91_Premium
23639,61.9,59,11663,7.31,7.33,4.53,HVS2_1.54_Premium
50957,61.9,59,2323,5.59,5.65,3.48,HVVS1_0.66_Very Good
52341,61.9,59,2498,5.73,5.7,3.54,HVVS2_0.71_Premium
28519,61.9,59,673,4.37,4.39,2.71,IIF_0.32_Very Good
34453,61.9,59,864,4.39,4.37,2.71,IIF_0.32_Premium
8222,61.9,59,4372,6.5,6.52,4.03,ISI1_1.06_Premium
9634,61.9,59,4638,6.38,6.42,3.96,ISI1_1.01_Ideal
8640,61.9,59,4452,6.52,6.5,4.03,ISI1_1.06_Premium
7670,61.9,59,4273,6.58,6.64,4.09,ISI1_1.11_Very Good
10608,61.9,59,4826,7.15,7.11,4.41,ISI2_1.39_Premium
6757,61.9,59,4103,6.47,6.52,4.02,ISI2_1.06_Ideal
8659,61.9,59,4455,6.77,6.84,4.21,ISI2_1.2_Very Good
23092,61.9,59,11114,8.42,8.35,5.19,ISI2_2.25_Premium
50475,61.9,59,2266,5.71,5.67,3.52,IVS1_0.71_Premium
46957,61.9,59,527,4.31,4.24,2.65,IVS1_0.3_Premium
11505,61.9,59,5020,6.35,6.38,3.94,IVS2_1_Very Good
43072,61.9,59,1378,5.46,5.5,3.39,IVS2_0.62_Premium
15801,61.9,59,6323,7.02,6.98,4.33,IVS2_1.31_Premium
757,61.9,59,2857,6.2,6.14,3.82,IVS2_0.9_Premium
16103,61.9,59,6438,7.02,6.98,4.33,IVS2_1.31_Premium
30080,61.9,59,720,4.38,4.35,2.7,IVVS2_0.32_Premium
2065,61.9,59,561,4.35,4.38,2.7,IVVS2_0.32_Premium
28278,61.9,59,363,4.28,4.32,2.66,JSI1_0.31_Very Good
23414,61.9,59,11404,7.96,8,4.94,JSI1_2_Very Good
34264,61.9,59,465,4.32,4.28,2.66,JSI1_0.31_Premium
20556,61.9,59,8870,7.59,7.64,4.71,JSI1_1.7_Very Good
40994,61.9,59,1181,5.49,5.47,3.39,JSI1_0.63_Premium
16399,61.9,59,6546,7.26,7.31,4.51,JSI2_1.51_Very Good
4304,61.9,59,3592,6.34,6.38,3.94,JSI2_1.01_Very Good
12589,61.9,59,5284,7.1,7.05,4.38,JSI2_1.37_Premium
4601,61.9,59,3658,6.38,6.34,3.94,JSI2_1.01_Premium
34502,61.9,59,867,4.99,4.96,3.08,JSI2_0.47_Premium
22407,61.9,59,10428,7.6,7.69,4.73,JVS1_1.71_Very Good
32127,61.9,59,784,4.74,4.69,2.92,JVS2_0.41_Premium
41609,61.9,59,393,4.35,4.38,2.7,JVS2_0.32_Premium
16735,61.9,59,611,4.69,4.74,2.92,JVS2_0.41_Premium
11835,61.9,59,5096,6.84,6.77,4.21,JVS2_1.21_Premium
2115,61.9,59,3119,6.14,6.2,3.82,JVS2_0.9_Very Good
3852,61.9,59,3478,6.11,6.16,3.8,JVS2_0.91_Very Good
18401,61.9,59,7477,7.16,7.21,4.45,JVS2_1.45_Ideal
41639,61.9,59,504,4.38,4.35,2.7,JVS2_0.32_Premium
16590,61.9,59,6626,7.09,7.06,4.38,JVS2_1.36_Premium
53670,61.9,59.1,2709,5.74,5.77,3.56,HVS1_0.74_Very Good
39082,61.9,59.7,1060,4.64,4.65,2.87,FVVS2_0.38_Very Good
845,61.9,60,2869,6.55,6.48,4.03,DI1_1.08_Premium
45066,61.9,60,1642,5.15,5.12,3.18,DSI1_0.51_Premium
27604,61.9,60,18468,8.15,8.11,5.03,DSI1_2.04_Good
46982,61.9,60,1815,5.23,5.14,3.21,DSI1_0.55_Premium
17402,61.9,60,6969,6.88,6.82,4.24,DSI2_1.22_Premium
40472,61.9,60,1140,4.66,4.62,2.87,DVS1_0.38_Premium
39234,61.9,60,1067,4.62,4.66,2.87,DVS1_0.38_Premium
43048,61.9,60,1376,4.71,4.75,2.93,DVVS1_0.41_Very Good
42277,61.9,60,505,3.9,3.95,2.43,DVVS2_0.23_Very Good
13526,61.9,60,5544,6.46,6.37,3.97,ESI1_1_Premium
13170,61.9,60,5445,6.37,6.46,3.97,ESI1_1_Premium
4555,61.9,60,3643,5.87,5.95,3.66,ESI1_0.81_Very Good
42692,61.9,60,1337,5.06,5.09,3.14,ESI1_0.5_Ideal
52325,61.9,60,2496,5.6,5.67,3.49,ESI1_0.7_Very Good
52473,61.9,60,2518,5.67,5.6,3.49,ESI1_0.7_Premium
15107,61.9,60,6071,6.78,6.73,4.18,ESI2_1.21_Premium
17963,61.9,60,7260,6.41,6.44,3.98,EVS1_1_Premium
35702,61.9,60,911,4.3,4.26,2.65,EVS1_0.3_Premium
29888,61.9,60,710,4.26,4.3,2.65,EVS1_0.3_Very Good
18218,61.9,60,7392,6.44,6.41,3.98,EVS1_1_Premium
49153,61.9,60,2069,5.35,5.31,3.3,EVS2_0.57_Premium
34263,61.9,60,465,3.95,4.03,2.47,EVVS2_0.23_Good
41958,61.9,60,505,3.93,3.96,2.44,EVVS2_0.23_Very Good
51575,61.9,60,2391,5.26,5.21,3.24,FIF_0.54_Premium
52369,61.9,60,2504,5.78,5.81,3.59,FSI1_0.73_Premium
13857,61.9,60,5645,6.39,6.34,3.94,FSI1_1_Premium
13518,61.9,60,5544,6.34,6.39,3.94,FSI1_1_Premium
22902,61.9,60,10940,7.26,7.21,4.48,FSI1_1.5_Premium
12879,61.9,60,5366,6.72,6.66,4.14,FSI1_1.17_Premium
52515,61.9,60,2527,5.81,5.78,3.59,FSI1_0.73_Premium
49194,61.9,60,2076,5.39,5.41,3.34,FVS1_0.61_Good
46841,61.9,60,1811,5.32,5.35,3.3,FVS2_0.58_Ideal
24659,61.9,60,13001,7.29,7.32,4.52,FVS2_1.5_Very Good
24030,61.9,60,12202,7.29,7.25,4.5,FVS2_1.51_Premium
4292,61.9,60,3587,5.68,5.63,3.5,FVVS1_0.7_Premium
46201,61.9,60,1749,5.66,5.62,3.49,GSI1_0.68_Premium
27320,61.9,60,17841,8.24,8.29,5.12,GSI2_2.18_Premium
9299,61.9,60,4571,6.53,6.52,4.04,GSI2_1.06_Premium
20562,61.9,60,8873,7.31,7.36,4.54,GSI2_1.55_Very Good
27411,61.9,60,18003,8.29,8.24,5.12,GSI2_2.18_Premium
9100,61.9,60,4525,6.37,6.33,3.93,GSI2_1.01_Premium
36962,61.9,60,961,4.76,4.7,2.93,GVS1_0.41_Premium
12445,61.9,60,5242,6.39,6.31,3.93,GVS1_1_Premium
35388,61.9,60,899,4.7,4.76,2.93,GVS1_0.41_Premium
15511,61.9,60,6213,6.55,6.48,4.03,GVS2_1.07_Premium
15194,61.9,60,6101,6.48,6.55,4.03,GVS2_1.07_Very Good
16191,61.9,60,6470,6.45,6.41,3.98,GVVS2_1.01_Premium
27339,61.9,60,17892,8.09,8.07,5,HSI1_2.01_Ideal
14639,61.9,60,5911,6.63,6.65,4.11,HSI1_1.13_Ideal
7124,61.9,60,4172,6.37,6.3,3.92,HSI1_0.97_Premium
37930,61.9,60,485,4.29,4.27,2.65,HSI2_0.3_Premium
34948,61.9,60,378,4.27,4.29,2.65,HSI2_0.3_Premium
7521,61.9,60,4242,6.43,6.4,3.97,HSI2_1.01_Premium
16538,61.9,60,6607,6.88,6.78,4.23,HVS1_1.21_Premium
24653,61.9,60,12992,7.61,7.57,4.7,HVS2_1.7_Premium
29116,61.9,60,689,4.46,4.42,2.75,HVS2_0.34_Premium
48970,61.9,60,537,4.42,4.46,2.75,HVS2_0.34_Very Good
24578,61.9,60,12874,7.57,7.61,4.7,HVS2_1.7_Very Good
20984,61.9,60,9199,7.51,7.55,4.66,ISI1_1.63_Very Good
23858,61.9,60,11948,7.78,7.74,4.8,ISI1_1.8_Premium
25761,61.9,60,14715,8.12,8.06,5.01,ISI2_2.02_Very Good
19747,61.9,60,8316,7.25,7.28,4.5,IVS2_1.5_Good
16368,61.9,60,608,4.41,4.44,2.74,IVVS1_0.33_Premium
32058,61.9,60,780,4.44,4.41,2.74,IVVS1_0.33_Premium
52035,61.9,60,2450,5.75,5.69,3.54,IVVS2_0.71_Premium
278,61.9,60,2795,5.91,5.86,3.64,IVVS2_0.81_Premium
51877,61.9,60,2428,5.69,5.75,3.54,IVVS2_0.71_Premium
3879,61.9,60,3483,6.37,6.42,3.96,JSI1_1.02_Very Good
25567,61.9,60,14403,7.95,8.04,4.95,JVS2_2_Very Good
5464,61.9,60.6,3835,6.79,6.85,4.22,HI1_1.23_Very Good
43676,61.9,61,1436,5.09,5.12,3.16,DSI1_0.5_Very Good
5732,61.9,61,3890,6.54,6.58,4.06,DSI2_1.09_Very Good
6013,61.9,61,3961,6.58,6.54,4.06,DSI2_1.09_Premium
22247,61.9,61,10302,7.31,7.38,4.55,DSI2_1.5_Good
37502,61.9,61,984,4.32,4.27,2.66,EIF_0.3_Premium
6012,61.9,61,3961,6.14,6.11,3.79,ESI1_0.91_Premium
4245,61.9,61,3577,6.03,6.05,3.74,ESI1_0.84_Good
6333,61.9,61,4031,6.11,6.14,3.79,ESI1_0.91_Very Good
7339,61.9,61,4211,6.1,6.12,3.78,ESI1_0.91_Very Good
3107,61.9,61,3323,6.07,5.99,3.73,ESI1_0.86_Premium
6923,61.9,61,4138,6.12,6.1,3.78,ESI1_0.91_Premium
20504,61.9,61,8835,7.54,7.51,4.66,ESI2_1.64_Premium
2662,61.9,61,3235,5.59,5.65,3.48,EVS1_0.7_Very Good
35933,61.9,61,919,4.54,4.5,2.8,EVS2_0.35_Premium
19788,61.9,61,8358,6.61,6.64,4.1,EVS2_1.13_Very Good
30010,61.9,61,716,4.5,4.54,2.8,EVS2_0.35_Very Good
27997,61.9,61,658,4.28,4.32,2.66,EVS2_0.3_Very Good
33894,61.9,61,844,4.32,4.28,2.66,EVS2_0.3_Premium
18930,61.9,61,7777,6.38,6.42,3.96,EVVS2_1_Very Good
38717,61.9,61,1042,4.72,4.78,2.94,EVVS2_0.42_Good
42492,61.9,61,1319,5.38,5.33,3.31,FSI2_0.59_Premium
26059,61.9,61,15261,8.06,8.02,4.98,FSI2_2.02_Good
27262,61.9,61,17685,7.61,7.67,4.73,FVS1_1.71_Very Good
42784,61.9,61,1349,4.71,4.73,2.92,FVVS1_0.4_Good
17859,61.9,61,7204,6.45,6.32,3.95,FVVS2_1_Premium
45094,61.9,61,1646,5.38,5.34,3.32,GSI1_0.6_Premium
10785,61.9,61,4859,6.36,6.4,3.95,GSI1_1_Good
2363,61.9,61,3175,6.13,6.06,3.77,GSI2_0.9_Premium
11371,61.9,61,596,4.69,4.74,2.92,GSI2_0.4_Very Good
31464,61.9,61,765,4.74,4.69,2.92,GSI2_0.4_Premium
49730,61.9,61,2153,5.13,5.11,3.17,GVVS1_0.52_Premium
48940,61.9,61,2045,5.11,5.13,3.17,GVVS1_0.52_Very Good
5793,61.9,61,3905,6.85,6.79,4.22,HI1_1.23_Ideal
8816,61.9,61,4476,6.34,6.42,3.95,HSI1_1.02_Very Good
9230,61.9,61,4558,6.42,6.34,3.95,HSI1_1.02_Premium
26923,61.9,61,16954,8.42,8.32,5.18,HSI2_2.28_Premium
3477,61.9,61,3394,6.34,6.29,3.91,HSI2_1.01_Premium
1344,61.9,61,2961,5.85,5.82,3.61,HVS1_0.75_Premium
9134,61.9,61,4536,6.37,6.23,3.9,HVS2_1_Premium
22738,61.9,61,10758,7.41,7.33,4.56,HVS2_1.54_Premium
7899,61.9,61,4312,6.36,6.31,3.92,HVVS2_1_Premium
42943,61.9,61,506,4.29,4.27,2.65,ISI1_0.3_Premium
47281,61.9,61,394,4.27,4.29,2.65,ISI1_0.3_Very Good
9571,61.9,61,4626,6.36,6.41,3.95,IVS2_1.01_Very Good
46953,61.9,61,526,4.28,4.32,2.66,IVVS2_0.3_Very Good
28550,61.9,61,675,4.32,4.28,2.66,IVVS2_0.3_Premium
6711,61.9,61,412,4.29,4.34,2.67,JVS1_0.31_Good
39521,61.9,61,1080,5.12,5.09,3.16,JVS2_0.51_Premium
37445,61.9,61,984,5.09,5.12,3.16,JVS2_0.51_Very Good
44167,61.9,61.5,1565,5.03,5.04,3.12,GVS1_0.5_Good
42816,61.9,62,1354,5.03,5.09,3.13,DSI1_0.5_Very Good
8495,61.9,62,4419,6.15,6.17,3.81,DSI1_0.9_Good
46853,61.9,62,1812,5.12,5.09,3.16,DVS2_0.51_Premium
10810,61.9,62,4864,6.34,6.4,3.94,ESI1_1_Very Good
11180,61.9,62,4953,6.4,6.34,3.94,ESI1_1_Premium
3587,61.9,62,3422,6.14,6.18,3.81,ESI2_0.9_Good
15515,61.9,62,6215,6.47,6.38,3.98,EVS2_1.02_Premium
49428,61.9,62,2107,5.69,5.66,3.51,FSI2_0.7_Premium
2566,61.9,62,3210,6.12,6.07,3.77,FSI2_0.9_Premium
2830,61.9,62,3267,6.07,6.12,3.77,FSI2_0.9_Good
44111,61.9,62,1558,5.02,5.06,3.12,FVS1_0.5_Very Good
12067,61.9,62,5154,6.22,6.18,3.84,GSI1_1_Premium
53561,61.9,62,2694,5.72,5.69,3.53,GVS2_0.71_Premium
53424,61.9,62,2671,5.69,5.72,3.53,GVS2_0.71_Very Good
49264,61.9,62,2088,5.57,5.61,3.46,HSI1_0.7_Good
9245,61.9,62,4559,6.45,6.37,3.97,HVS2_1.01_Premium
8820,61.9,62,4477,6.37,6.45,3.97,HVS2_1.01_Very Good
22623,61.9,62,10680,7.52,7.58,4.67,ISI1_1.7_Very Good
4039,61.9,62,3528,6.36,6.33,3.93,JSI1_1_Premium
3802,61.9,62,3465,6.33,6.36,3.93,JSI1_1_Very Good
19797,61.9,62,8364,7.62,7.54,4.7,JVS2_1.74_Premium
40873,61.9,63,1175,5.05,5.07,3.13,DSI2_0.5_Good
50404,61.9,63,2256,5.69,5.74,3.54,ESI2_0.71_Very Good
51439,61.9,63,2375,5.74,5.69,3.54,ESI2_0.71_Very Good
50343,61.9,63,2243,5.27,5.33,3.28,EVVS1_0.58_Good
25290,61.9,63,13945,7.35,7.26,4.52,FVS2_1.51_Very Good
38501,61.9,63,1031,5.08,5.04,3.13,HSI1_0.5_Very Good
4213,61.9,64,3567,6,6.09,3.74,DSI1_0.9_Good
3958,61.9,64,3505,6.09,6,3.74,DSI1_0.9_Good
42906,61.9,64.3,1362,5.01,5.03,3.11,HVVS2_0.5_Good
11438,61.9,65,5005,6.31,6.36,3.92,DSI1_1_Good
47532,61.9,67,1869,5.8,5.7,3.56,JVS1_0.75_Fair
51027,61.9,70,2328,5.84,5.77,3.59,HSI1_0.76_Fair
46532,62,52,1781,5.37,5.05,3.23,GVS1_0.51_Premium
48020,62,52,1922,5.71,5.67,3.53,ISI1_0.72_Premium
45304,62,53,524,4.33,4.35,2.69,DSI1_0.3_Ideal
12698,62,53,599,4.68,4.71,2.91,DSI2_0.38_Ideal
45746,62,53,1701,5.17,5.21,3.22,DVS2_0.52_Ideal
33023,62,53,814,4.33,4.35,2.69,DVVS2_0.3_Ideal
13760,62,53,5608,6.47,6.5,4.02,ESI1_1.03_Ideal
14075,62,53,5710,6.5,6.47,4.02,ESI1_1.03_Ideal
47764,62,53,1893,5.16,5.2,3.21,EVS1_0.52_Ideal
28499,62,53,673,4.31,4.33,2.68,EVS1_0.3_Ideal
13717,62,53,603,4.31,4.33,2.68,EVS2_0.3_Ideal
33258,62,53,825,4.23,4.29,2.64,FIF_0.28_Ideal
41402,62,53,1223,5.16,5.2,3.21,FSI1_0.52_Ideal
43521,62,53,1424,5.38,5.43,3.35,FSI1_0.59_Ideal
23416,62,53,11405,7.32,7.29,4.53,FSI1_1.5_Ideal
17054,62,53,612,4.77,4.81,2.97,FSI2_0.41_Ideal
28170,62,53,665,4.23,4.26,2.63,FVS1_0.28_Ideal
24994,62,53,13506,7.37,7.33,4.56,FVS2_1.5_Premium
43064,62,53,1377,4.94,4.99,3.08,GIF_0.45_Ideal
42220,62,53,1289,4.83,4.85,3,GIF_0.42_Ideal
36271,62,53,477,4.33,4.38,2.7,GSI1_0.3_Ideal
36179,62,53,930,4.99,5.04,3.11,GSI1_0.46_Ideal
9206,62,53,4551,6.42,6.45,3.99,GSI2_1_Ideal
3601,62,53,3425,5.72,5.76,3.56,GVS1_0.71_Very Good
22519,62,53,10556,7.06,7.07,4.37,GVS1_1.31_Ideal
32232,62,53,789,4.35,4.39,2.71,GVVS1_0.31_Ideal
34403,62,53,863,4.49,4.51,2.79,HIF_0.34_Ideal
48353,62,53,1962,5.85,5.74,3.6,HSI2_0.74_Fair
46443,62,53,1772,5.44,5.46,3.38,HVS1_0.6_Ideal
2706,62,53,562,4.34,4.37,2.7,HVS1_0.31_Ideal
44445,62,53,1591,5.47,5.49,3.4,HVS2_0.61_Ideal
33095,62,53,815,4.63,4.66,2.88,HVVS1_0.37_Ideal
29296,62,53,436,4.37,4.4,2.72,ISI1_0.31_Ideal
50211,62,53,2229,5.83,5.84,3.62,ISI1_0.74_Ideal
21519,62,53,9618,7.4,7.35,4.57,IVS1_1.5_Ideal
12898,62,53,5373,6.61,6.62,4.1,IVS1_1.07_Ideal
7011,62,53,4157,6.17,6.23,3.85,IVS2_0.9_Ideal
34271,62,53,466,4.42,4.45,2.75,IVS2_0.32_Ideal
22839,62,53,10873,7.3,7.34,4.54,IVVS2_1.5_Very Good
8778,62,53,4469,6.51,6.55,4.05,JSI1_1.04_Ideal
18342,62,53,7464,7.68,7.65,4.75,JSI2_1.7_Ideal
21938,62,53,10011,7.57,7.56,4.69,JVS1_1.6_Ideal
49510,62,53,2121,5.78,5.82,3.6,JVS1_0.73_Ideal
26019,62,53,645,4.66,4.7,2.9,JVS1_0.38_Ideal
19579,62,53,8207,7.41,7.49,4.62,JVS1_1.54_Ideal
8207,62,53.4,4369,5.69,5.72,3.54,DVVS2_0.7_Ideal
31116,62,53.5,754,4.44,4.48,2.76,GVVS2_0.33_Ideal
32613,62,53.5,456,4.46,4.5,2.78,ISI1_0.33_Ideal
9192,62,53.6,4547,5.76,5.8,3.59,DVVS2_0.73_Ideal
33757,62,53.6,840,4.53,4.55,2.81,EVS1_0.35_Ideal
48806,62,53.6,2025,5.09,5.13,3.18,FVVS2_0.5_Ideal
28523,62,53.6,674,4.75,4.79,2.96,JVS1_0.41_Ideal
1920,62,53.7,3082,5.4,5.44,3.36,EVVS1_0.6_Ideal
13381,62,53.7,601,4.31,4.33,2.68,FVS2_0.3_Ideal
49105,62,53.8,2064,5.25,5.28,3.27,GVVS2_0.55_Ideal
6417,62,53.9,4042,5.73,5.77,3.57,EVVS2_0.71_Ideal
46137,62,53.9,1745,5.22,5.24,3.24,GVS1_0.54_Ideal
39604,62,53.9,491,4.35,4.39,2.7,HSI1_0.31_Ideal
30810,62,53.9,743,4.5,4.53,2.8,HVVS1_0.35_Ideal
53773,62,54,2726,5.73,5.76,3.56,DSI1_0.7_Ideal
44488,62,54,1597,5.36,5.39,3.33,DSI1_0.58_Ideal
21369,62,54,626,4.58,4.61,2.85,DSI1_0.36_Ideal
43335,62,54,1404,5.09,5.13,3.17,DSI1_0.5_Ideal
28056,62,54,660,4.8,4.85,2.99,DSI2_0.42_Ideal
1198,62,54,2934,5.77,5.74,3.57,DSI2_0.71_Ideal
34805,62,54,877,4.36,4.35,2.7,DVS1_0.31_Ideal
28076,62,54,661,4.3,4.34,2.68,DVS1_0.3_Ideal
28818,62,54,683,4.35,4.36,2.7,DVS1_0.31_Ideal
34008,62,54,848,4.34,4.3,2.68,DVS1_0.3_Ideal
31849,62,54,776,4.6,4.62,2.86,DVS2_0.36_Ideal
38544,62,54,1033,4.52,4.48,2.79,DVS2_0.34_Ideal
32805,62,54,805,4.48,4.52,2.79,DVS2_0.34_Ideal
35787,62,54,912,4.39,4.42,2.73,DVS2_0.32_Ideal
52107,62,54,2460,4.99,5.01,3.1,DVVS1_0.47_Ideal
42014,62,54,1266,4.56,4.57,2.83,DVVS1_0.35_Ideal
24947,62,54,13405,6.67,6.63,4.16,DVVS1_1.11_Premium
15995,62,54,6399,6.04,6.08,3.76,DVVS1_0.84_Ideal
38516,62,54,1033,4.57,4.63,2.85,DVVS2_0.36_Ideal
20292,62,54,8707,6.2,6.25,3.86,DVVS2_0.91_Ideal
36489,62,54,943,4.31,4.34,2.68,EIF_0.3_Ideal
30882,62,54,743,4.43,4.41,2.74,ESI1_0.33_Ideal
35530,62,54,905,4.97,4.99,3.09,ESI1_0.46_Ideal
38268,62,54,384,4.08,4.11,2.54,ESI1_0.26_Very Good
7711,62,54,579,4.41,4.43,2.74,ESI1_0.33_Ideal
52530,62,54,2530,5.84,5.91,3.64,ESI2_0.76_Very Good
29131,62,54,691,4.9,4.94,3.05,ESI2_0.44_Ideal
52768,62,54,2563,5.89,5.92,3.66,ESI2_0.77_Ideal
42994,62,54,1368,5.46,5.48,3.39,ESI2_0.61_Ideal
50626,62,54,401,4.33,4.35,2.69,ESI2_0.3_Ideal
38939,62,54,1053,4.74,4.77,2.95,EVS1_0.4_Ideal
40623,62,54,1153,4.79,4.76,2.96,EVS1_0.41_Ideal
40306,62,54,1125,4.77,4.74,2.95,EVS1_0.4_Ideal
36641,62,54,948,4.68,4.71,2.91,EVS1_0.39_Ideal
39481,62,54,1079,4.76,4.79,2.96,EVS1_0.41_Ideal
35439,62,54,900,4.41,4.37,2.72,EVS2_0.32_Ideal
45298,62,54,1662,5.13,5.1,3.17,EVS2_0.51_Ideal
44715,62,54,1614,5.16,5.13,3.19,EVS2_0.51_Ideal
29515,62,54,702,4.37,4.41,2.72,EVS2_0.32_Very Good
19634,62,54,8253,6.66,6.7,4.14,EVS2_1.13_Ideal
18517,62,54,7548,6.62,6.57,4.09,EVS2_1.08_Ideal
